"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,5.43331743519986,0.314,0.016,0,"0","TFF1"
0,4.85045125726825,0.469,0.014,0,"0","C1orf64"
0,4.76751023650397,0.556,0.043,0,"0","PIP"
0,4.71550564324539,0.27,0.015,0,"0","SCUBE2"
0,4.71473661328334,0.664,0.041,0,"0","AGR3"
0,4.64540878362963,0.252,0.013,0,"0","AKR7A3"
0,4.60194482104523,0.509,0.027,0,"0","ESR1"
0,4.54500921316333,0.517,0.023,0,"0","FOXA1"
0,4.50378866685941,0.67,0.028,0,"0","ANKRD30A"
0,4.48124702162108,0.79,0.073,0,"0","AGR2"
0,4.46062929294827,0.328,0.012,0,"0","PRR15"
0,4.45347803777616,0.611,0.044,0,"0","MUC1"
0,4.42706644785537,0.949,0.14,0,"0","AZGP1"
0,4.38927174714389,0.272,0.009,0,"0","GATA3-AS1"
0,4.36850736794532,0.265,0.012,0,"0","CYP4Z1"
0,4.36265912840635,0.395,0.042,0,"0","STC2"
0,4.35470078927393,0.7,0.037,0,"0","DEGS2"
0,4.18599364251408,0.576,0.035,0,"0","LRRC26"
0,4.18069503341277,0.41,0.026,0,"0","NUPR2"
0,4.17905114818598,0.277,0.013,0,"0","ERBB4"
0,4.16742067098366,0.25,0.01,0,"0","KIF12"
0,4.16135664437347,0.657,0.062,0,"0","GPRC5A"
0,4.12861089714223,0.572,0.036,0,"0","CA12"
0,4.12835946194717,0.638,0.043,0,"0","TFF3"
0,4.10942137665217,0.411,0.041,0,"0","SCGB1D2"
0,4.10755018363831,0.339,0.021,0,"0","CYP4X1"
0,4.08281276432766,0.51,0.095,0,"0","SCGB2A2"
0,4.07629777536338,0.332,0.024,0,"0","SCGB3A1"
0,4.06822514542335,0.788,0.058,0,"0","MLPH"
0,4.02192735378973,0.257,0.014,0,"0","BMPR1B"
0,4.00811789824075,0.275,0.021,0,"0","DHRS2"
0,3.98813177796859,0.331,0.031,0,"0","GDF15"
0,3.95302655368111,0.907,0.122,0,"0","ELF3"
0,3.95258642875531,0.802,0.051,0,"0","SPDEF"
0,3.93336458338689,0.424,0.038,0,"0","GRB7"
0,3.9250118756015,0.391,0.021,0,"0","SLC44A4"
0,3.91198986766137,0.458,0.029,0,"0","TTC39A"
0,3.9070525149215,0.333,0.018,0,"0","HPN"
0,3.89961694112073,0.322,0.029,0,"0","RP11-206M11.7"
0,3.88461000924382,0.275,0.019,0,"0","OVOL1"
0,3.8654172511307,0.81,0.075,0,"0","SMIM22"
0,3.84443606516131,0.59,0.044,0,"0","ERBB3"
0,3.83995767028309,0.514,0.051,0,"0","ERBB2"
0,3.83883496901811,0.25,0.015,0,"0","BNIPL"
0,3.8186970810274,0.413,0.031,0,"0","SHROOM3"
0,3.79388050673168,0.263,0.026,0,"0","CCDC74A"
0,3.7919877060941,0.257,0.015,0,"0","LYPD6B"
0,3.78417496815166,0.443,0.031,0,"0","MAPT"
0,3.78246859531968,0.775,0.161,0,"0","SLC39A6"
0,3.74727469575129,0.372,0.026,0,"0","ALDH3B2"
0,3.74563284475513,0.308,0.019,0,"0","SULT2B1"
0,3.73090545813177,0.356,0.022,0,"0","CAPN8"
0,3.72553625897168,0.382,0.025,0,"0","TNNT1"
0,3.70214805773453,0.345,0.025,0,"0","SCGB2A1"
0,3.69158956268025,0.346,0.021,0,"0","PRR15L"
0,3.68895836004559,0.284,0.021,0,"0","FSIP1"
0,3.6873946324921,0.284,0.026,0,"0","TSPAN1"
0,3.68487761354641,0.269,0.024,0,"0","DNAJC12"
0,3.68063774736453,0.351,0.046,0,"0","S100A1"
0,3.64461182508994,0.574,0.044,0,"0","GPR160"
0,3.64197450406437,0.67,0.052,0,"0","AR"
0,3.63718062923422,0.667,0.087,0,"0","S100A14"
0,3.63136317385749,0.554,0.045,0,"0","PRLR"
0,3.6190573351522,0.702,0.086,0,"0","STARD10"
0,3.61098315822703,0.382,0.034,0,"0","RASEF"
0,3.60210865870159,0.35,0.028,0,"0","IL20RA"
0,3.57809234105937,0.285,0.018,0,"0","C9orf116"
0,3.56975377541665,0.43,0.032,0,"0","ARFGEF3"
0,3.56590624688982,0.406,0.034,0,"0","PARD6B"
0,3.55706119896958,0.815,0.098,0,"0","CLDN3"
0,3.55073825865461,0.972,0.19,0,"0","KRT18"
0,3.54093393791023,0.278,0.021,0,"0","SPTSSB"
0,3.51139628457078,0.267,0.021,0,"0","GFRA1"
0,3.49702849501885,0.454,0.029,0,"0","TMC5"
0,3.49624037758073,0.935,0.157,0,"0","KRT19"
0,3.49306753639657,0.394,0.032,0,"0","LMTK3"
0,3.48342881274354,0.918,0.141,0,"0","CLDN4"
0,3.46229071262545,0.397,0.032,0,"0","TFAP2B"
0,3.46120493414692,0.256,0.022,0,"0","CCNO"
0,3.44384545406154,0.541,0.042,0,"0","REEP6"
0,3.42707034014614,0.836,0.099,0,"0","CLDN7"
0,3.41460583672246,0.781,0.064,0,"0","ZG16B"
0,3.41131182123027,0.648,0.085,0,"0","FASN"
0,3.407256790402,0.281,0.019,0,"0","MYB"
0,3.35199045477942,0.382,0.033,0,"0","PRSS22"
0,3.3515944910643,0.278,0.02,0,"0","THSD4"
0,3.3487322717729,0.892,0.12,0,"0","FXYD3"
0,3.34491237896453,0.354,0.029,0,"0","SYNE4"
0,3.33134654952891,0.58,0.058,0,"0","DHCR24"
0,3.32738890561844,0.416,0.031,0,"0","RAB27B"
0,3.31016018047119,0.43,0.098,0,"0","MUCL1"
0,3.29749920599533,0.318,0.035,0,"0","PPP1R1B"
0,3.29591719270032,0.465,0.044,0,"0","CDH1"
0,3.29551963567183,0.618,0.059,0,"0","PRSS8"
0,3.29359777772167,0.328,0.028,0,"0","RAB17"
0,3.26814825468429,0.448,0.042,0,"0","CTD-2015H6.3"
0,3.26526084935843,0.733,0.124,0,"0","EFNA1"
0,3.24463228805152,0.439,0.043,0,"0","TMC4"
0,3.23931285791819,0.661,0.061,0,"0","MAL2"
0,3.23630617275807,0.465,0.044,0,"0","CRB3"
0,3.22865435412673,0.96,0.17,0,"0","KRT8"
0,3.22649159414573,0.277,0.019,0,"0","TJP3"
0,3.22516172035601,0.253,0.027,0,"0","SH2D4A"
0,3.21125708014188,0.596,0.062,0,"0","CREB3L4"
0,3.2082964006869,0.456,0.056,0,"0","SEMA3C"
0,3.20590923315479,0.369,0.03,0,"0","MB"
0,3.19790071852499,0.328,0.026,0,"0","SLC2A10"
0,3.18103319800477,0.528,0.071,0,"0","BAMBI"
0,3.16715458956613,0.522,0.06,0,"0","PKIB"
0,3.14266086200198,0.528,0.05,0,"0","KIAA1324"
0,3.13013101824004,0.293,0.027,0,"0","CDS1"
0,3.12440975860284,0.254,0.021,0,"0","FAAH"
0,3.12050909377439,0.433,0.038,0,"0","S100P"
0,3.11875801871,0.481,0.067,0,"0","TBC1D9"
0,3.10526678128605,0.762,0.128,0,"0","CRABP2"
0,3.08604537735915,0.294,0.062,0,"0","CA2"
0,3.06993093993686,0.5,0.06,0,"0","DDR1"
0,3.04387406394339,0.551,0.071,0,"0","IRX3"
0,3.04333480467559,0.886,0.188,0,"0","TSPAN13"
0,3.04299581551167,0.25,0.033,0,"0","IRX2"
0,3.0353818220679,0.428,0.045,0,"0","TOM1L1"
0,3.0287853668984,0.405,0.076,0,"0","CALML5"
0,3.01592138790803,0.455,0.053,0,"0","CMBL"
0,3.01406115537844,0.544,0.055,0,"0","AP1M2"
0,3.00138701259132,0.326,0.031,0,"0","SMIM1"
0,2.99218694095344,0.281,0.027,0,"0","RHPN2"
0,2.97487793141876,0.597,0.066,0,"0","TFAP2A"
0,2.9743521750765,0.303,0.036,0,"0","HOXC10"
0,2.97354824577829,0.318,0.032,0,"0","OCLN"
0,2.96602712190843,0.417,0.082,0,"0","ARMT1"
0,2.94021326429472,0.748,0.101,0,"0","DSP"
0,2.93678111980642,0.421,0.043,0,"0","CCDC64B"
0,2.93514294993929,0.4,0.048,0,"0","TBX3"
0,2.92432948829275,0.313,0.026,0,"0","KLHDC9"
0,2.9134834096437,0.283,0.028,0,"0","KRT23"
0,2.90751047031316,0.77,0.093,0,"0","RAB25"
0,2.90097302337995,0.652,0.099,0,"0","CRACR2B"
0,2.88460506092793,0.374,0.042,0,"0","ESRP1"
0,2.8639738948758,0.745,0.136,0,"0","TRPS1"
0,2.8624739622094,0.38,0.052,0,"0","KIAA1522"
0,2.84026974000214,0.965,0.435,0,"0","XBP1"
0,2.83537848354464,0.329,0.04,0,"0","C6orf132"
0,2.82536297055606,0.442,0.069,0,"0","SCD"
0,2.82364987489123,0.509,0.068,0,"0","WFDC2"
0,2.82141089089846,0.971,0.26,0,"0","SPINT2"
0,2.8108060137598,0.298,0.033,0,"0","F12"
0,2.80093234269183,0.283,0.032,0,"0","PEX11A"
0,2.7894072934161,0.673,0.108,0,"0","PBX1"
0,2.78644170939806,0.302,0.032,0,"0","ST6GALNAC2"
0,2.76159986745701,0.3,0.038,0,"0","ARHGAP32"
0,2.75811992799407,0.724,0.11,0,"0","SERINC2"
0,2.74817880411075,0.277,0.037,0,"0","SEC14L2"
0,2.74003279394437,0.326,0.039,0,"0","BSPRY"
0,2.73981689705954,0.479,0.063,0,"0","GALNT7"
0,2.73006818304884,0.441,0.054,0,"0","PVRL4"
0,2.72450597729246,0.338,0.039,0,"0","ACADSB"
0,2.72226549260874,0.438,0.056,0,"0","TM7SF2"
0,2.71578015087729,0.416,0.065,0,"0","NUDT8"
0,2.70423608286764,0.575,0.073,0,"0","RP11-532F12.5"
0,2.69901137808271,0.268,0.024,0,"0","AFF3"
0,2.69665998400426,0.282,0.031,0,"0","C19orf33"
0,2.69293952846151,0.399,0.07,0,"0","SREBF1"
0,2.68593036961061,0.347,0.04,0,"0","HID1"
0,2.67816394164842,0.323,0.033,0,"0","ZNF552"
0,2.66918474979176,0.561,0.097,0,"0","MTA1"
0,2.66520378788451,0.475,0.066,0,"0","RAC3"
0,2.6548426985892,0.371,0.045,0,"0","DMKN"
0,2.65328464007093,0.254,0.044,0,"0","NAALADL2"
0,2.64705179380056,0.54,0.109,0,"0","UGDH"
0,2.64662311268532,0.268,0.035,0,"0","METRN"
0,2.64534262276731,0.294,0.038,0,"0","COBL"
0,2.63860343677734,0.281,0.037,0,"0","GRTP1"
0,2.6370404551411,0.785,0.117,0,"0","EFHD1"
0,2.61888739531914,0.26,0.031,0,"0","MTL5"
0,2.61813728704,0.528,0.082,0,"0","TCEA3"
0,2.61779477648651,0.384,0.064,0,"0","MBOAT2"
0,2.61331268382203,0.354,0.045,0,"0","PKP3"
0,2.61120051534245,0.366,0.05,0,"0","IRF6"
0,2.60955297678509,0.314,0.047,0,"0","SEZ6L2"
0,2.6091040085011,0.362,0.084,0,"0","MLLT4"
0,2.59278730130101,0.525,0.078,0,"0","PTPRF"
0,2.59198717444301,0.426,0.058,0,"0","RHOV"
0,2.57374948183716,0.334,0.034,0,"0","FAM174B"
0,2.5626102044125,0.88,0.332,0,"0","H2AFJ"
0,2.56225710039661,0.4,0.078,0,"0","KCNK6"
0,2.56214200779064,0.777,0.175,0,"0","GATA3"
0,2.56147963279256,0.446,0.054,0,"0","VAV3"
0,2.55424017818512,0.362,0.052,0,"0","NTN4"
0,2.55192535036974,0.678,0.105,0,"0","PLPP2"
0,2.55077760654475,0.267,0.036,0,"0","SLC7A8"
0,2.5503055713578,0.386,0.052,0,"0","GSTO2"
0,2.54591648189887,0.679,0.123,0,"0","SDC4"
0,2.54213027205756,0.623,0.105,0,"0","RBM47"
0,2.53934308155968,0.264,0.034,0,"0","TMEM132A"
0,2.53635854340475,0.917,0.278,0,"0","CYB5A"
0,2.53626278126947,0.409,0.068,0,"0","SOX9"
0,2.53425503555987,0.574,0.135,0,"0","GSTM3"
0,2.53341390175633,0.283,0.035,0,"0","CASZ1"
0,2.53265722014355,0.326,0.055,0,"0","MESP1"
0,2.53164618333852,0.658,0.116,0,"0","CRNDE"
0,2.53014948773903,0.577,0.106,0,"0","C3orf14"
0,2.5224240906931,0.457,0.069,0,"0","C17orf58"
0,2.51818575464199,0.414,0.065,0,"0","GALNT6"
0,2.51065109768933,0.448,0.091,0,"0","SLPI"
0,2.49583066702359,0.406,0.058,0,"0","MAP7"
0,2.49115071864163,0.621,0.141,0,"0","SCCPDH"
0,2.48944437799986,0.549,0.087,0,"0","ABHD11"
0,2.48164860366212,0.652,0.112,0,"0","MYO6"
0,2.48050567816832,0.263,0.031,0,"0","C5orf30"
0,2.47802652122111,0.353,0.048,0,"0","TMEM25"
0,2.47616772161673,0.262,0.028,0,"0","N4BP3"
0,2.47600448228868,0.829,0.147,0,"0","TACSTD2"
0,2.47149582851178,0.471,0.107,0,"0","CHPT1"
0,2.47022372899584,0.418,0.063,0,"0","EHF"
0,2.46639020040086,0.43,0.073,0,"0","LIMCH1"
0,2.45829893808714,0.639,0.103,0,"0","SPINT1"
0,2.44800449357435,0.382,0.096,0,"0","C8orf4"
0,2.43547928040951,0.424,0.065,0,"0","CERS6"
0,2.432519270766,0.382,0.064,0,"0","KCTD3"
0,2.4302884767107,0.547,0.088,0,"0","TMEM99"
0,2.42640882450389,0.26,0.039,0,"0","CREB3L1"
0,2.42057718072338,0.965,0.635,0,"0","COX6C"
0,2.41646302478008,0.269,0.048,0,"0","SH3BP4"
0,2.41179475795969,0.466,0.08,0,"0","GOLM1"
0,2.40957008310857,0.564,0.105,0,"0","ALCAM"
0,2.4017095323884,0.522,0.073,0,"0","KRTCAP3"
0,2.40075403905718,0.38,0.057,0,"0","LURAP1L"
0,2.3998921878357,0.259,0.047,0,"0","FADS2"
0,2.39475166107094,0.741,0.254,0,"0","MAGED2"
0,2.39445021044999,0.274,0.039,0,"0","TMEM241"
0,2.39373965087288,0.606,0.108,0,"0","JUP"
0,2.39222097852978,0.769,0.183,0,"0","H1F0"
0,2.38133892386648,0.486,0.091,0,"0","TSPAN15"
0,2.36574489744299,0.306,0.037,0,"0","EPS8L1"
0,2.35800964900841,0.279,0.045,0,"0","NEDD4L"
0,2.35389792905195,0.588,0.113,0,"0","NQO1"
0,2.35334008659462,0.339,0.059,0,"0","RND1"
0,2.3509131078642,0.907,0.222,0,"0","CD24"
0,2.34949430577679,0.258,0.038,0,"0","SERTAD4"
0,2.34761578874902,0.471,0.062,0,"0","LYPD3"
0,2.32448467158829,0.342,0.063,0,"0","SORD"
0,2.32078912428064,0.344,0.061,0,"0","NR2F6"
0,2.31772101774375,0.561,0.083,0,"0","CERS4"
0,2.31700974402053,0.953,0.301,0,"0","TSTD1"
0,2.29073848959327,0.807,0.167,0,"0","MGST1"
0,2.28885295629417,0.291,0.053,0,"0","LTF"
0,2.27781876920114,0.467,0.065,0,"0","FBP1"
0,2.27692713771559,0.466,0.075,0,"0","RHOD"
0,2.27481978599796,0.415,0.064,0,"0","STAP2"
0,2.27315435003941,0.287,0.042,0,"0","HOOK1"
0,2.26929884759951,0.659,0.126,0,"0","TPD52"
0,2.2600944520212,0.8,0.201,0,"0","SMIM14"
0,2.25847373872928,0.375,0.064,0,"0","WEE1"
0,2.25188074686822,0.312,0.046,0,"0","MFSD3"
0,2.2322967495075,0.526,0.135,0,"0","TRIB1"
0,2.22866662125766,0.273,0.08,0,"0","GJA1"
0,2.22723439453625,0.279,0.037,0,"0","BDH1"
0,2.22369895040528,0.278,0.047,0,"0","RP11-12G12.7"
0,2.22169847995256,0.339,0.074,0,"0","ZNF703"
0,2.21925481995409,0.36,0.058,0,"0","NECAB3"
0,2.2074112223079,0.409,0.069,0,"0","ARSD"
0,2.20619555924908,0.607,0.107,0,"0","SELENBP1"
0,2.19712548607109,0.411,0.067,0,"0","TMEM254"
0,2.19241866255627,0.468,0.082,0,"0","MCCC2"
0,2.18978262007255,0.282,0.04,0,"0","RAB3D"
0,2.17251426517372,0.482,0.087,0,"0","PPP1R35"
0,2.1688236564194,0.383,0.066,0,"0","F11R"
0,2.16364308797935,0.296,0.049,0,"0","CXADR"
0,2.1583928110915,0.336,0.07,0,"0","EGLN3"
0,2.15717109663465,0.759,0.17,0,"0","KRT7"
0,2.15306428835634,0.711,0.176,0,"0","CCND1"
0,2.14850924555691,0.42,0.065,0,"0","PDZK1IP1"
0,2.13958852544374,0.762,0.25,0,"0","S100A13"
0,2.12562579476475,0.404,0.077,0,"0","SPR"
0,2.12480061967937,0.312,0.05,0,"0","TFAP2C"
0,2.12276823566024,0.277,0.048,0,"0","RAMP1"
0,2.11126257152417,0.507,0.089,0,"0","HN1L"
0,2.10802330474566,0.259,0.07,0,"0","AMFR"
0,2.10774400748523,0.326,0.045,0,"0","BIK"
0,2.10307942203603,0.495,0.109,0,"0","FLNB"
0,2.09513749723527,0.258,0.042,0,"0","INHBB"
0,2.09051980053581,0.932,0.31,0,"0","CD9"
0,2.08977025108767,0.268,0.049,0,"0","SLC25A29"
0,2.08328337676435,0.353,0.057,0,"0","LLGL2"
0,2.07841846478638,0.771,0.296,0,"0","MIEN1"
0,2.07633800128887,0.764,0.119,0,"0","EPCAM"
0,2.07235060032061,0.383,0.103,0,"0","FHL2"
0,2.07041610490668,0.34,0.058,0,"0","IQCK"
0,2.06111404054047,0.367,0.07,0,"0","RERG"
0,2.05763799195856,0.765,0.178,0,"0","PAFAH1B3"
0,2.05254409076807,0.267,0.053,0,"0","LRIG1"
0,2.05197942428717,0.604,0.149,0,"0","TCEAL3"
0,2.04717327183812,0.578,0.109,0,"0","PYCR1"
0,2.04030277786528,0.471,0.108,0,"0","SQLE"
0,2.03874747470762,0.331,0.06,0,"0","SLC39A11"
0,2.03818552353264,0.315,0.051,0,"0","PXMP4"
0,2.0203525607284,0.545,0.122,0,"0","C1orf21"
0,2.01789935925763,0.309,0.052,0,"0","PODXL2"
0,2.01096096930698,0.277,0.051,0,"0","LDLRAD3"
0,1.99934665221057,0.517,0.102,0,"0","IFT22"
0,1.99585001967865,0.266,0.044,0,"0","CHMP4C"
0,1.99207098650864,0.4,0.076,0,"0","CCNG2"
0,1.97759895065424,0.452,0.088,0,"0","GAMT"
0,1.97687451325036,0.301,0.053,0,"0","GALNT3"
0,1.97542042966341,0.385,0.062,0,"0","INADL"
0,1.97443359859733,0.338,0.086,0,"0","AP000769.1"
0,1.97261705053545,0.595,0.14,0,"0","TP53TG1"
0,1.96743076844174,0.544,0.114,0,"0","CYB561"
0,1.95844322858002,0.344,0.07,0,"0","DSG2"
0,1.95321456285576,0.332,0.049,0,"0","CAMK2N1"
0,1.95089847209771,0.363,0.072,0,"0","PRRG4"
0,1.94882298332865,0.316,0.062,0,"0","TMEM54"
0,1.94864218283311,0.388,0.126,0,"0","SSFA2"
0,1.946769510202,0.348,0.069,0,"0","FN3K"
0,1.94674944345653,0.913,0.234,0,"0","PERP"
0,1.94532360576375,0.295,0.049,0,"0","PEX7"
0,1.93214919376812,0.382,0.083,0,"0","HILPDA"
0,1.92630193675012,0.583,0.138,0,"0","ENAH"
0,1.92079967943803,0.38,0.074,0,"0","PAK4"
0,1.92020472205494,0.301,0.056,0,"0","ZBTB7B"
0,1.91674881841661,0.255,0.055,0,"0","ST14"
0,1.90381310745539,0.267,0.053,0,"0","BAIAP2L1"
0,1.90315145123925,0.296,0.052,0,"0","ATP8B1"
0,1.90197888925318,0.703,0.162,0,"0","ATP1B1"
0,1.90151175323312,0.4,0.077,0,"0","PNPLA4"
0,1.8996663316663,0.891,0.317,0,"0","DCXR"
0,1.89710894032542,0.799,0.246,0,"0","TMED3"
0,1.89633179001825,0.451,0.099,0,"0","CANT1"
0,1.89550096232113,0.648,0.177,0,"0","HEBP2"
0,1.88958237804815,0.326,0.059,0,"0","ABCD3"
0,1.88834128579739,0.273,0.05,0,"0","LINC00467"
0,1.88585583835255,0.297,0.043,0,"0","EPB41L5"
0,1.88425411409495,0.805,0.216,0,"0","EMP2"
0,1.88056657940387,0.421,0.139,0,"0","MRPS30"
0,1.87696009263241,0.721,0.198,0,"0","TMEM141"
0,1.87690086463495,0.315,0.072,0,"0","CRAT"
0,1.8762725263192,0.696,0.195,0,"0","HACD3"
0,1.86998961395118,0.255,0.048,0,"0","TRIB3"
0,1.86504940241661,0.292,0.057,0,"0","EFNA4"
0,1.85442817416481,0.466,0.119,0,"0","SRD5A3"
0,1.84902251721946,0.352,0.075,0,"0","IL17RC"
0,1.84885142134946,0.342,0.061,0,"0","HAGHL"
0,1.84523573789616,0.511,0.101,0,"0","PLEKHF2"
0,1.8416517574755,0.297,0.06,0,"0","CH17-340M24.3"
0,1.84087349583468,0.488,0.108,0,"0","CXXC5"
0,1.84083819558254,0.446,0.096,0,"0","FNBP1L"
0,1.83946635891608,0.496,0.139,0,"0","SLC40A1"
0,1.83624659595177,0.592,0.149,0,"0","HIST1H2AC"
0,1.82286220506279,0.545,0.122,0,"0","ARFIP2"
0,1.82189287983547,0.288,0.059,0,"0","TBC1D8"
0,1.81932874399968,0.663,0.158,0,"0","TRAF4"
0,1.81738530617558,0.456,0.114,0,"0","HOXB2"
0,1.81682932493419,0.541,0.127,0,"0","FAM174A"
0,1.81576854963741,0.275,0.051,0,"0","ALDH6A1"
0,1.81177889225549,0.298,0.056,0,"0","SULT1A1"
0,1.80832038086818,0.296,0.057,0,"0","SPOPL"
0,1.80750493076751,0.429,0.086,0,"0","EFHC1"
0,1.80737598610617,0.262,0.056,0,"0","SH3RF1"
0,1.80570114115342,0.736,0.297,0,"0","PYCARD"
0,1.8027425337994,0.323,0.064,0,"0","CBWD5"
0,1.80245453047333,0.438,0.116,0,"0","LDLR"
0,1.80166767007818,0.35,0.067,0,"0","LINC00665"
0,1.79612836759831,0.471,0.109,0,"0","HSBP1L1"
0,1.78748125405126,0.285,0.062,0,"0","PACSIN3"
0,1.78267702162109,0.369,0.082,0,"0","SLC12A2"
0,1.7793113910658,0.331,0.066,0,"0","DPCD"
0,1.77696466155943,0.347,0.075,0,"0","GSTZ1"
0,1.77472384228211,0.319,0.064,0,"0","KIF16B"
0,1.77230852994644,0.566,0.127,0,"0","FAM195A"
0,1.77082111405456,0.43,0.166,0,"0","PRSS23"
0,1.77064523531611,0.795,0.241,0,"0","NME4"
0,1.76799030502571,0.756,0.242,0,"0","BLVRB"
0,1.76663696838655,0.262,0.064,0,"0","RMND1"
0,1.75890021046013,0.323,0.066,0,"0","FAH"
0,1.75877262749778,0.835,0.305,0,"0","SLC9A3R1"
0,1.75527601068177,0.621,0.163,0,"0","TMEM9"
0,1.74936625833663,0.556,0.134,0,"0","CYHR1"
0,1.74750825613891,0.83,0.392,0,"0","MGP"
0,1.74361707413732,0.438,0.107,0,"0","SLC39A4"
0,1.74170461903061,0.641,0.142,0,"0","HOOK2"
0,1.73939419613701,0.652,0.166,0,"0","PON2"
0,1.73361931374195,0.633,0.196,0,"0","S100A16"
0,1.73183763720963,0.443,0.104,0,"0","TPBG"
0,1.72646846503305,0.4,0.086,0,"0","ROGDI"
0,1.72594368425471,0.29,0.064,0,"0","TRIQK"
0,1.72279047348783,0.704,0.208,0,"0","PVRL2"
0,1.7202629305104,0.259,0.059,0,"0","RP11-295G20.2"
0,1.71948334095169,0.259,0.058,0,"0","TST"
0,1.71583896626918,0.992,0.75,0,"0","PPDPF"
0,1.71540242585049,0.274,0.054,0,"0","TMEM97"
0,1.71514457099511,0.617,0.156,0,"0","ZKSCAN1"
0,1.71510432183362,0.302,0.073,0,"0","PPP1R16A"
0,1.7148538979934,0.268,0.052,0,"0","ACACA"
0,1.71180050498147,0.768,0.222,0,"0","GGCT"
0,1.70861907008008,0.798,0.258,0,"0","CD46"
0,1.70748532566293,0.4,0.091,0,"0","MSMO1"
0,1.7067540048079,0.584,0.159,0,"0","SLC50A1"
0,1.70518581490025,0.338,0.065,0,"0","KDM4B"
0,1.70328044687635,0.515,0.126,0,"0","COMTD1"
0,1.7029813361092,0.351,0.074,0,"0","TCTN1"
0,1.6992413586324,0.453,0.099,0,"0","NDUFAF6"
0,1.69845090360843,0.26,0.052,0,"0","SSH3"
0,1.69803198128578,0.457,0.106,0,"0","MORN2"
0,1.69764573073429,0.458,0.105,0,"0","WWP1"
0,1.6971626668607,0.642,0.181,0,"0","CLU"
0,1.69463796585942,0.312,0.067,0,"0","DHRS4-AS1"
0,1.69355261536851,0.317,0.072,0,"0","SHTN1"
0,1.6780357087655,0.47,0.107,0,"0","CETN2"
0,1.6762638824546,0.595,0.152,0,"0","KDM5B"
0,1.67186451457875,0.278,0.064,0,"0","C8orf82"
0,1.66919502011076,0.742,0.512,0,"0","BTG2"
0,1.66908752167059,0.36,0.081,0,"0","MACROD1"
0,1.66732597205995,0.722,0.226,0,"0","TMEM205"
0,1.66650663941291,0.394,0.087,0,"0","CLMN"
0,1.65470109423024,0.512,0.115,0,"0","LSR"
0,1.65420541959221,0.762,0.259,0,"0","NUPR1"
0,1.65090252148352,0.26,0.044,0,"0","RUNDC1"
0,1.65014942494932,0.842,0.343,0,"0","MPC2"
0,1.64747790166903,0.359,0.083,0,"0","ECI1"
0,1.64331201660485,0.573,0.149,0,"0","ERGIC1"
0,1.64047877718246,0.649,0.185,0,"0","BNIP3"
0,1.63075990603006,0.817,0.332,0,"0","IER3"
0,1.62733582668057,0.515,0.129,0,"0","SERTAD3"
0,1.62661329174722,0.942,0.487,0,"0","UQCRQ"
0,1.62413549903347,0.534,0.144,0,"0","NET1"
0,1.62328122716804,0.803,0.267,0,"0","PCBD1"
0,1.62243822700334,0.396,0.105,0,"0","RHOBTB3"
0,1.6177039536816,0.469,0.103,0,"0","WDR34"
0,1.61667057121601,0.341,0.082,0,"0","AFMID"
0,1.61422570898441,0.25,0.046,0,"0","GCAT"
0,1.61327184029467,0.288,0.058,0,"0","SLC19A2"
0,1.6127993718806,0.798,0.272,0,"0","APOA1BP"
0,1.60697326831164,0.596,0.156,0,"0","RAB11FIP1"
0,1.60468627160426,0.293,0.067,0,"0","PPP1R13L"
0,1.60191452389725,0.435,0.091,0,"0","TP53I11"
0,1.59756130703079,0.824,0.307,0,"0","NME3"
0,1.59673625364814,0.457,0.111,0,"0","PLA2G12A"
0,1.59588364185134,0.251,0.058,0,"0","RTKN"
0,1.59253300404038,0.523,0.127,0,"0","CLN3"
0,1.59241156002412,0.346,0.061,0,"0","RALGPS2"
0,1.59022683386742,0.347,0.085,0,"0","REPIN1"
0,1.5855336346949,0.742,0.252,0,"0","TCEAL4"
0,1.58501107260415,0.929,0.579,0,"0","HSPB1"
0,1.58383926460542,0.317,0.068,0,"0","PIGQ"
0,1.57943079332726,0.401,0.094,0,"0","KIF9"
0,1.57081092860079,0.512,0.119,0,"0","IGSF8"
0,1.56925335651874,0.875,0.366,0,"0","GLUL"
0,1.56843783001174,0.326,0.07,0,"0","SYTL2"
0,1.56806337806538,0.255,0.062,0,"0","CCDC106"
0,1.56758786783367,0.262,0.055,0,"0","VPS37C"
0,1.56477567665925,0.552,0.157,0,"0","WASL"
0,1.56444118000408,0.968,0.656,0,"0","MIF"
0,1.56091826277991,0.355,0.089,0,"0","TCEAL1"
0,1.56019887850922,0.938,0.446,0,"0","SRP9"
0,1.55364188939942,0.437,0.132,0,"0","ELP2"
0,1.5519304449272,0.592,0.162,0,"0","UQCC3"
0,1.54936854899247,0.316,0.079,0,"0","GADD45G"
0,1.54031870242312,0.29,0.071,0,"0","NOL3"
0,1.53981739460274,0.293,0.067,0,"0","PANK3"
0,1.53319595268349,0.353,0.079,0,"0","SLC22A18"
0,1.53121194572487,0.432,0.12,0,"0","PTPRK"
0,1.52983264718937,0.313,0.081,0,"0","GALE"
0,1.52627112087494,0.255,0.063,0,"0","FHIT"
0,1.52115047100686,0.257,0.068,0,"0","NT5DC2"
0,1.52102168671751,0.256,0.057,0,"0","BPHL"
0,1.51905237598336,0.378,0.123,0,"0","CYBRD1"
