"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"MED18","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.33019806016224,2.38003292138298,34.0839604160351,1.29942365447332e-05,0.000584952230969957,"Normal_higher"
"CLEC7A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.88270941495383,0.842141999839351,33.6395017706954,1.30149767926824e-05,0.000584952230969957,"Normal_higher"
"C15orf52","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.60690501575883,2.48292962868563,32.4757449539959,1.30188608745229e-05,0.000584952230969957,"Normal_higher"
"CCL4L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.82830443473173,0.29885932341424,31.0736468598365,1.31219686490877e-05,0.000586495457227948,"ER_Positive_higher"
"SPCS3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.92071296844149,6.39233226233287,37.5453466529243,1.31326814318933e-05,0.000586495457227948,"Normal_higher"
"REEP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.66902764514424,6.1070387538014,37.5276737021832,1.3170451728248e-05,0.000586495457227948,"Normal_higher"
"SYTL5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.79564555831122,0.992832449881259,31.8773267394997,1.33534425963701e-05,0.000591545608736967,"ER_Positive_higher"
"AC024560.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.69809840717733,-0.585092821374978,32.2467278390366,1.33967764640647e-05,0.000591545608736967,"Normal_higher"
"PROM1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.10616555295371,4.95483936294569,32.6143625551565,1.3402112812059e-05,0.000591545608736967,"Normal_higher"
"RP4-541C22.5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-7.0058617393655,-0.281436586159633,52.273900741565,1.35105782298616e-05,0.000594584303505961,"Normal_higher"
"TGFA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.93243729863215,2.80196198748919,32.3182068901365,1.36221590207982e-05,0.000595686033644079,"Normal_higher"
"CMBL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.60027470945498,5.86890649028614,37.3081949600142,1.36236473306561e-05,0.000595686033644079,"ER_Positive_higher"
"ADRA2A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.02800588345692,2.58164856260266,32.3287879251951,1.36546941809531e-05,0.000595686033644079,"ER_Positive_higher"
"CCDC170","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.39848918543503,4.59460312997644,37.2633296912029,1.3787290046636e-05,0.000599727135448888,"ER_Positive_higher"
"CELSR1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.74127430956009,4.16121298136386,37.0833100334685,1.4133322679361e-05,0.000613002235402227,"ER_Positive_higher"
"RIT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.77466209164705,4.52376447725486,36.791274498148,1.44006605679594e-05,0.000621008580643806,"Normal_higher"
"RP11-803D5.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.28105988378712,1.36522325336702,32.9745969205783,1.44006787541843e-05,0.000621008580643806,"Normal_higher"
"OGFRL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.93168160198618,4.83707963353387,36.53389070018,1.45219963801214e-05,0.000624445844345218,"Normal_higher"
"HMGA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.93909712346635,7.76114693839037,36.8713542901759,1.4569579968435e-05,0.000624701961675154,"Normal_higher"
"RP11-479O9.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.64021187256189,1.30814174920093,31.1574902983095,1.46931787175716e-05,0.000628206646765233,"ER_Positive_higher"
"MATN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.68024902464448,3.184847082296,36.5399409658381,1.49308570116185e-05,0.000636555031742496,"ER_Positive_higher"
"AC025171.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.68800134231241,0.845941386553138,31.0235239483917,1.5094931496788e-05,0.000641727016918688,"ER_Positive_higher"
"OSGIN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.566771580593,3.62486488436445,33.9008563489118,1.52847288676117e-05,0.000647960243266239,"Normal_higher"
"TTYH1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.39950122892478,2.74042471113411,32.1861450738315,1.56230577679903e-05,0.000660437261758397,"Normal_higher"
"PHOSPHO2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.25791233201107,4.11510020598511,36.3504332893728,1.58338013758455e-05,0.000667465891144139,"ER_Positive_higher"
"TTC16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.77568588452006,-1.02819551050243,32.4116648659959,1.59706329939916e-05,0.000669947779800002,"ER_Positive_higher"
"RANBP3L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",8.32766676777013,2.2087799711418,33.8276013714229,1.60499207357788e-05,0.000669947779800002,"ER_Positive_higher"
"ABCC8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.23824143802462,1.28507242025689,31.1685239258957,1.60897708316444e-05,0.000669947779800002,"ER_Positive_higher"
"SPHK1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.80598280371868,4.37938976806514,32.8480243771998,1.6111142839776e-05,0.000669947779800002,"Normal_higher"
"RP11-492E3.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.13330631654211,0.392767822686186,30.9618255268501,1.6115889152249e-05,0.000669947779800002,"Normal_higher"
"ANKRD36C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.0349284045433,5.59577177955673,36.0699310418191,1.62862216306876e-05,0.000673328920208211,"Normal_higher"
"RCC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.24852630951704,4.81198883990285,36.0137657643577,1.62869592880376e-05,0.000673328920208211,"Normal_higher"
"PFKP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.52530483495636,5.03500005183313,34.5487251749498,1.64637336588274e-05,0.000678767173126435,"Normal_higher"
"PTTG1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.66680009907235,4.11826515625147,34.2593728413624,1.65192362204945e-05,0.000679189528660165,"Normal_higher"
"TRAM1L1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.3043752967936,1.6635730272161,34.3255306396474,1.66370083222019e-05,0.000681363322037905,"ER_Positive_higher"
"HHAT","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.15748858891505,2.64438332409786,35.583420648534,1.670401256349e-05,0.000681363322037905,"ER_Positive_higher"
"SEMA3G","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.61723914382132,-0.0852717179826515,31.8006867108486,1.67151156756874e-05,0.000681363322037905,"ER_Positive_higher"
"CATSPER1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.41368700789983,-0.119071228843647,30.9464426809083,1.67537193197832e-05,0.000681363322037905,"Normal_higher"
"PTRF","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.45165181699573,4.84994531027439,34.251468895049,1.68963213707973e-05,0.000683533339057855,"Normal_higher"
"AURKC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.68903738477312,0.495446163258887,31.8774286355171,1.68981721057149e-05,0.000683533339057855,"Normal_higher"
"SBSN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.31760369867756,3.49334216475703,31.8885800636054,1.69904283390713e-05,0.000685417629259256,"Normal_higher"
"ITIH6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.21003864793538,-0.361691620333038,29.3197253088524,1.71830924277343e-05,0.000690260264578464,"ER_Positive_higher"
"CFAP69","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.23969290684902,3.55358891885488,35.7202586309688,1.72024614481472e-05,0.000690260264578464,"ER_Positive_higher"
"PRSS3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-13.3504927597413,4.30059495733161,76.5416199346333,1.74848554006256e-05,0.000697954374497959,"Normal_higher"
"RP5-1158E12.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.97296932150403,-0.272382202825377,33.7190222835978,1.74872289472401e-05,0.000697954374497959,"Normal_higher"
"CASD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.94524416317851,3.8377029895593,35.6883623532156,1.75813480931335e-05,0.000699462216371117,"ER_Positive_higher"
"IRAK2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.9166288117435,2.96055979099752,31.2118083683777,1.76182260137457e-05,0.000699462216371117,"Normal_higher"
"KLHDC9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.40921378883074,4.99016164899191,35.6111439068941,1.7893490599251e-05,0.000708386136258067,"ER_Positive_higher"
"KPNA7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.23798392491372,1.5183528957591,31.7220188360474,1.79374113265853e-05,0.000708386136258067,"Normal_higher"
"RNASEH1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.74820887676668,4.6939174254141,35.4259005753685,1.80649545614137e-05,0.000711549852112888,"Normal_higher"
"ORM1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-8.2263464756933,5.82733162368586,31.1429793259375,1.81123504702554e-05,0.000711549852112888,"Normal_higher"
"AIF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.73051517706937,-0.0923959528190505,29.4902875974473,1.82325244443923e-05,0.000714400768503905,"ER_Positive_higher"
"EFCAB12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.49800733267201,-0.0713537204534668,28.9437858233604,1.87111541050199e-05,0.000731245545974047,"ER_Positive_higher"
"GCLM","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.35367934931028,7.08476132715291,35.2148232466622,1.88868419856919e-05,0.000735005122959159,"Normal_higher"
"CDH3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.79618935579697,3.11825184148861,31.2928892968866,1.89318171379901e-05,0.000735005122959159,"Normal_higher"
"RP11-402P6.11","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-10.5193876076496,1.60944903768254,74.979094411467,1.897894473397e-05,0.000735005122959159,"Normal_higher"
"FTL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.19513067871699,11.7758742433941,35.1873555165011,1.90032643238591e-05,0.000735005122959159,"Normal_higher"
"RP11-350J20.12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.74397912103183,1.89959580974115,31.466960517094,1.92392550680421e-05,0.000742219796416729,"Normal_higher"
"PVR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.00565688649733,3.49445191533889,33.1949759561596,1.94395221325163e-05,0.00074721239477309,"Normal_higher"
"CXCL12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",8.09373486842808,2.32888137732483,31.9366973449336,1.946825123984e-05,0.00074721239477309,"ER_Positive_higher"
"TRAF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.11947674706951,2.09725948417439,30.4721101446334,1.95945094737427e-05,0.00075013980528688,"Normal_higher"
"CSTB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.69889066223704,9.61492348142554,34.9757001343414,1.96846473777386e-05,0.000751673036126521,"Normal_higher"
"CCDC50","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.07776111064822,5.25550936593607,34.8635501659695,1.99931205453383e-05,0.000761514619349981,"Normal_higher"
"SERPINB7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-14.2712010981682,5.20112003546186,73.4249643062411,2.04723041620812e-05,0.000777792072304689,"Normal_higher"
"CARD6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.24344785437634,0.590566394919123,31.2064038625945,2.05738816496254e-05,0.000779677378575577,"Normal_higher"
"CLDN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.60382029495261,3.89859259497646,31.019808242655,2.06910363550324e-05,0.000782142021612019,"Normal_higher"
"CFAP20","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.65525302666075,4.5443930309016,34.5335433149983,2.08453730472402e-05,0.000785091060122863,"Normal_higher"
"TLE4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.75514671609531,2.93156691528108,32.030445983685,2.09171042433984e-05,0.000785091060122863,"Normal_higher"
"RBPMS-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.53753693027103,3.34716089886723,31.6597030394104,2.09259961384118e-05,0.000785091060122863,"Normal_higher"
"C5orf42","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.65575100803317,3.28607429164827,34.5023632765128,2.0987434520828e-05,0.00078543249340166,"ER_Positive_higher"
"FKBP1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.41894223779204,2.76766552551268,30.6985062616944,2.11358317469536e-05,0.000788189898025607,"Normal_higher"
"USP3-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.12102178470919,1.59551644063501,32.8741791674468,2.1198757784452e-05,0.000788189898025607,"ER_Positive_higher"
"AIFM2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.85021345141433,4.57170951132212,34.0780848930698,2.12470824739477e-05,0.000788189898025607,"Normal_higher"
"CHI3L1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.48099893828411,6.73490995695319,32.8878465785585,2.1314939970037e-05,0.000788189898025607,"Normal_higher"
"ANXA9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.11139219524439,4.86285495353258,34.5154543914904,2.13565333093259e-05,0.000788189898025607,"ER_Positive_higher"
"LIPG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.95018692333564,0.957064894346524,31.016399016128,2.13762436527235e-05,0.000788189898025607,"Normal_higher"
"CSF2RA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.25860472287325,0.342231558281162,30.6977453194364,2.16081468537441e-05,0.000793799069423294,"Normal_higher"
"FGFR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",8.10465369086874,2.00085131888511,32.0102803756031,2.16341586855552e-05,0.000793799069423294,"ER_Positive_higher"
"TBC1D9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.00333903155805,6.34241977727241,34.3725795902973,2.17838009098573e-05,0.000795299376876487,"ER_Positive_higher"
"ZMYND10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.62828506052496,3.18249656103343,33.2576067054804,2.18107920578594e-05,0.000795299376876487,"ER_Positive_higher"
"CACNA1D","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.31666707642593,2.45438054024311,33.4559751554916,2.18340336691619e-05,0.000795299376876487,"ER_Positive_higher"
"MYEOV","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.07094073565255,2.3482562363611,29.8679261460126,2.19274636499442e-05,0.00079676863679107,"Normal_higher"
"CASP4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.63445060054097,5.25598707523083,34.1661242416313,2.22109855186298e-05,0.000804849900499886,"Normal_higher"
"DMD","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.25249559516265,1.79517998369757,30.4214328398698,2.22571272544448e-05,0.000804849900499886,"Normal_higher"
"HAPLN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.21630973605913,2.20257512978941,30.0139734101588,2.23746109404597e-05,0.000807153332652594,"Normal_higher"
"TEKT5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",8.15298103420775,2.70225378543742,30.8745051177414,2.24542400497517e-05,0.000808083406298856,"ER_Positive_higher"
"ODC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.18258372617569,5.96409900097295,33.877610861205,2.2599493174132e-05,0.000809929981595894,"Normal_higher"
"AKIRIN2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.19093758704853,5.45334713848082,34.1319994923138,2.26134911900233e-05,0.000809929981595894,"Normal_higher"
"NCAM2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.59675296861598,3.19670691041119,31.5287569292601,2.27875672082414e-05,0.000814221478795426,"ER_Positive_higher"
"CDON","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.3991611640915,2.51384332786483,33.2123720865001,2.28496749185888e-05,0.000814501357489935,"ER_Positive_higher"
"ARHGEF26","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.92533410886238,3.25233714591438,33.9442903943046,2.30069938755964e-05,0.000817745950576451,"ER_Positive_higher"
"HIST1H4E","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.13278909985713,2.74145812614061,30.6220898804136,2.30496792892543e-05,0.000817745950576451,"Normal_higher"
"LRRC46","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.18600007577065,2.25750348824687,33.248093725663,2.33541410773472e-05,0.000826593384782428,"ER_Positive_higher"
"AC008268.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.80179624029382,3.06765040577446,29.7868651891218,2.35100565476482e-05,0.000827634463873689,"ER_Positive_higher"
"PEX11B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.29601800659999,5.2932956671525,33.9301742174873,2.35112614662225e-05,0.000827634463873689,"ER_Positive_higher"
"RP11-486A14.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.2633517130555,-0.22615979029144,27.9260204408675,2.3549004869332e-05,0.000827634463873689,"ER_Positive_higher"
"PRR15","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.15545606187193,5.21051751997904,33.7005636969236,2.44640769706372e-05,0.000857785988547554,"ER_Positive_higher"
"AP001596.6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.47588921653492,-0.72749649627768,46.0826853867344,2.45576218485857e-05,0.000857981653078625,"Normal_higher"
"HCCS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.91615747078057,4.98408281084608,33.5967452071074,2.45840015208775e-05,0.000857981653078625,"Normal_higher"
"LRRC45","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.85652927055664,3.64774314211312,33.5968924359049,2.47017009981681e-05,0.000860089157493058,"ER_Positive_higher"
"RAB6C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.97958190399925,1.46945299415407,31.247099268965,2.49181242788731e-05,0.000865616414474651,"ER_Positive_higher"
"PECR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.42194185216162,2.64910721251306,33.0850581693225,2.52913753223985e-05,0.000876553509152967,"ER_Positive_higher"
"RP11-817J15.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.59628089443232,1.9882642643036,30.16123358975,2.57697714303398e-05,0.00089107594436661,"Normal_higher"
"LINC01503","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.23820524431303,2.17429518480151,29.0980310754889,2.59047640625818e-05,0.000892965538855274,"Normal_higher"
"NAAA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.36019319222875,4.06846413224578,33.3378013219138,2.59434247311854e-05,0.000892965538855274,"ER_Positive_higher"
"MICALL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.41588649964463,2.37655221763998,30.3178721149771,2.61076954123609e-05,0.000896563352524713,"Normal_higher"
"MITD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.77699134471223,4.78072844089691,33.1481627106689,2.64353549414851e-05,0.000905742857549924,"Normal_higher"
"MAP7D3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.13448498065913,1.94608790969994,29.3843149094268,2.6556979597023e-05,0.000907388830873778,"Normal_higher"
"IGFL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-6.06343437803853,3.29672274606518,29.6230921089586,2.66043236879098e-05,0.000907388830873778,"Normal_higher"
"IFI16","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.56994287793611,4.1418922996013,31.699141236089,2.67949274946045e-05,0.000911817407962651,"Normal_higher"
"RP4-728D4.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.69522968300009,-0.529254873343887,28.6673792789501,2.69707341998914e-05,0.000914032147024539,"Normal_higher"
"LINC00511","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.8070341897405,2.37918760383714,28.8317783122805,2.69818245573313e-05,0.000914032147024539,"Normal_higher"
"CACNA2D2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.33254387113946,0.735947948120039,28.3995009889411,2.75865513526202e-05,0.000932413009344081,"ER_Positive_higher"
"AKR1B15","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.77218799661679,1.21768339964446,28.7566871580298,2.76708275901294e-05,0.000932493269712463,"Normal_higher"
"ASNS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.22393561451605,3.87603354166054,32.3666771355698,2.77209589993181e-05,0.000932493269712463,"Normal_higher"
"MPP7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.26227405222238,3.59825895476435,32.8870009841501,2.77753376132119e-05,0.000932493269712463,"ER_Positive_higher"
"PLCL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.89065086351216,1.79352383756754,28.760926317704,2.78410501299057e-05,0.000932613034150657,"ER_Positive_higher"
"EIF4EBP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.58080137643393,7.60808348566026,32.8932464396595,2.79516367423478e-05,0.000934232099314953,"Normal_higher"
"ELMSAN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.24229436488386,4.92110590867475,32.8961418893048,2.80193450654801e-05,0.000934414025328134,"ER_Positive_higher"
"NUAK2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.00548845731965,1.31636430118604,30.8284744420321,2.81853883925196e-05,0.00093729243925839,"ER_Positive_higher"
"DYNLRB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.52247420335515,3.59700027777784,32.801813830669,2.82305712364092e-05,0.00093729243925839,"ER_Positive_higher"
"SVIL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.89543367914591,5.40845260357101,32.6958068221165,2.84381213853037e-05,0.000942099089689301,"Normal_higher"
"IGFALS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.02049996779239,0.710263185957344,27.4287752503284,2.86214021008527e-05,0.000946082337725762,"ER_Positive_higher"
"CASC8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-5.85263957994117,1.81816109759995,29.1728283279838,2.88798181965065e-05,0.000952526223461478,"Normal_higher"
"RHOC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.46854592946897,8.18884118876479,32.6606124797027,2.90454875195594e-05,0.000954118344264328,"Normal_higher"
"UTP11L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.15281344918494,5.2628065650046,32.6303903004256,2.90552464402477e-05,0.000954118344264328,"Normal_higher"
"VWF","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.34542631324538,1.04378612738767,27.6521703544117,2.95716017644719e-05,0.000965952783706098,"ER_Positive_higher"
"BCAM","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.78917430428625,7.58448590768003,32.5422980082924,2.96133697651132e-05,0.000965952783706098,"ER_Positive_higher"
"ATP8A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.22997620861439,0.6999759438091,29.0483004738896,2.97072490673392e-05,0.000965952783706098,"ER_Positive_higher"
"MYDGF","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.12121634047889,8.4107860376056,32.5257295478475,2.97078180025195e-05,0.000965952783706098,"Normal_higher"
"RP11-1100L3.8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.41974360982717,1.02810346844332,29.765379961238,2.97374682529631e-05,0.000965952783706098,"ER_Positive_higher"
"SLC28A3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.75467797646344,2.32374862604704,28.8814650639548,2.99008857084601e-05,0.000966475612791,"Normal_higher"
"CYYR1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.52476400916759,2.50699544146039,28.5814164657222,2.9924693073422e-05,0.000966475612791,"Normal_higher"
"PHF19","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.53726215027416,2.07554411200068,28.9138516345286,3.00928249651249e-05,0.000966475612791,"Normal_higher"
"KARS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.7932505219738,5.65901160519094,32.4200201909016,3.0093576441233e-05,0.000966475612791,"Normal_higher"
"PSMB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.90026295026184,7.61341996633912,32.4507485840126,3.01227430582135e-05,0.000966475612791,"Normal_higher"
"RP11-532F6.4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.1510123030913,-0.660242042998285,27.156117569532,3.01399737979735e-05,0.000966475612791,"ER_Positive_higher"
"PLAU","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.81097188701662,4.29840335429955,29.4877378000595,3.04146911933984e-05,0.000973205268100915,"Normal_higher"
"PDPN","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.7521474174573,0.531129546738055,28.5576627290966,3.08933692172915e-05,0.00098625478650875,"Normal_higher"
"FUT8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.30490635863693,4.55045293696096,32.3181843185814,3.095395511732e-05,0.00098625478650875,"ER_Positive_higher"
"EGR4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.25312814153112,2.2403628679155,28.6160866045616,3.1156512566538e-05,0.00099060547475855,"ER_Positive_higher"
"ANXA3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.27636529841795,6.99468370412677,32.1918762701709,3.13717087143605e-05,0.000995338758301074,"Normal_higher"
"UBE2L3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.86892624327694,7.47906169226105,32.1805717601069,3.15682955123733e-05,0.000998190758351863,"Normal_higher"
"TTC9C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.46212330127139,4.46105295351966,32.0886303005252,3.15946298538772e-05,0.000998190758351863,"Normal_higher"
"ACTG2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.46951766753896,2.34050560729747,28.3703820762029,3.17987779614889e-05,0.00100252995980686,"Normal_higher"
