"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"ACOT4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.00058777078276,4.05977621755978,20.7744432309319,0.000188053577928503,0.0152121855749035,"ER_Positive_higher"
"IMPA2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.02695609430052,4.70755262132371,20.7592555371093,0.000189731154849427,0.0152121855749035,"TNBC_higher"
"DTD1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.7180232361389,5.37387186892207,20.9381172406538,0.000189829990838863,0.0152121855749035,"TNBC_higher"
"MAP1B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.74964908240004,4.70131724007577,20.0427556738636,0.000190396836171103,0.0152121855749035,"TNBC_higher"
"MFGE8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.30699887673504,5.25826029075458,20.4586290169749,0.000195247262848629,0.0154626929108863,"TNBC_higher"
"SNX3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.32473606641974,7.78384205538342,20.7961931583327,0.000196902729839396,0.0154626929108863,"TNBC_higher"
"NMB","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.63552075637168,5.04718571979119,20.5541857181448,0.000197508893589546,0.0154626929108863,"TNBC_higher"
"DERA","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.2601747705251,5.17599439102171,20.7227054910862,0.000200630199667666,0.0155975968898965,"TNBC_higher"
"DCUN1D3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.68729031612085,3.15399651853877,20.2226304831155,0.000202740727982401,0.0155975968898965,"ER_Positive_higher"
"ZC3H18","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.15276272475259,3.87114601065363,20.5853010967749,0.000203243439971219,0.0155975968898965,"TNBC_higher"
"LINC01503","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.58590019404441,2.1973535912219,19.2929208013118,0.000205691351509374,0.0156822850676919,"TNBC_higher"
"NIP7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.26999280484741,4.48621406170641,20.5206445546278,0.000209671808616669,0.0158819587500873,"TNBC_higher"
"MTMR2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.01884613319317,3.65724865046095,20.2572574042505,0.000212544647631369,0.0159637911142083,"TNBC_higher"
"CSTB","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.12032116768594,9.67261859786037,20.4762287580594,0.000213489191068709,0.0159637911142083,"TNBC_higher"
"RNF145","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.29784307576037,4.47365497666595,19.9666913839493,0.000225273822955534,0.0167184631430935,"TNBC_higher"
"FAM102A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.73201928434428,5.63007466952682,20.2453201796101,0.000226448107724713,0.0167184631430935,"ER_Positive_higher"
"BICD1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.43684269586481,3.02074710642311,19.5624821466043,0.000229538849540142,0.0167627122654927,"TNBC_higher"
"IZUMO4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.17150756839672,2.64583915625213,19.2147833549642,0.000229921471279796,0.0167627122654927,"ER_Positive_higher"
"KCND3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.34452674612336,2.45964333279894,18.3832068015515,0.000243155004334867,0.0174181980994236,"ER_Positive_higher"
"NMT2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.07833555849609,2.61650459418323,19.2609981321468,0.000243261756043245,0.0174181980994236,"TNBC_higher"
"ZNF467","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.88228655603895,3.42762095831211,19.59981720264,0.000243391880857783,0.0174181980994236,"ER_Positive_higher"
"CCDC74B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.77788053900848,3.97033608121132,19.0085236438496,0.000245667300113252,0.0174738357062261,"ER_Positive_higher"
"RAMP3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.85688481143276,2.84731159815685,18.3360187597791,0.0002474798731669,0.0174960770938902,"ER_Positive_higher"
"CDC25B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.19833965528072,3.81464022157379,19.6563550086921,0.000249286677594552,0.0175105651109993,"TNBC_higher"
"COQ9","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.25541901949453,4.82413792833397,19.7982003992091,0.000253790401748503,0.0175105651109993,"TNBC_higher"
"STMND1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.79909513906935,3.73188835882515,18.7056717065242,0.000254103969654552,0.0175105651109993,"ER_Positive_higher"
"CYB561D2.1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.06569037593726,2.90111082382065,19.0796069956385,0.000254533497705037,0.0175105651109993,"ER_Positive_higher"
"ADPRHL2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.4217287848009,5.08038194504774,19.781006532448,0.000255190404532351,0.0175105651109993,"TNBC_higher"
"GARS","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.54495445130997,5.91622230601351,19.730523804308,0.000259225795833795,0.0176834439087791,"TNBC_higher"
"SLC1A2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.3266287722861,2.53427781822883,18.5729525420155,0.00026439653419945,0.0179119326215928,"ER_Positive_higher"
"NUP93","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.44425506262098,3.7851184942521,19.5180217199853,0.000265647768476583,0.0179119326215928,"TNBC_higher"
"COL6A2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",5.83240316149417,5.61313456701628,18.7096367693946,0.00026906876661551,0.0179119326215928,"TNBC_higher"
"RNF14","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.46871395945101,4.93638184255971,19.5580741256846,0.000269419763325573,0.0179119326215928,"ER_Positive_higher"
"WDR90","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.40521186598665,3.14289008819613,19.2096387314393,0.000271287496301369,0.0179119326215928,"ER_Positive_higher"
"PFKP","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.31181517877258,4.6510046182465,19.2990165933423,0.00027275776993241,0.0179119326215928,"TNBC_higher"
"CSRP2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.78900498032349,5.96406604417358,19.271757897117,0.000273323961135321,0.0179119326215928,"TNBC_higher"
"CCNE1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.36220825002458,1.68257748849929,18.0633212579897,0.000275452938437297,0.0179506062953691,"TNBC_higher"
"GATA3-AS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.97902722401622,4.76744320134456,18.8762444694881,0.000280051193902647,0.0181488732048577,"ER_Positive_higher"
"CXCL10","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",6.22270122408366,7.13097298873994,19.0610326270497,0.000284039127780858,0.0182313903281915,"TNBC_higher"
"HOXB2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.11909989879266,6.26921797737269,19.3473492291025,0.000284450324880484,0.0182313903281915,"ER_Positive_higher"
"PARD6B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.58788256318627,6.31301046939982,19.292278261177,0.000290005389280818,0.0184858626555232,"ER_Positive_higher"
"PTRF","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.74581031325238,4.80917614925977,18.9796912663492,0.000291911128039195,0.0185062136335718,"TNBC_higher"
"S100A8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",8.50918684477598,10.7799662868336,19.1630927299186,0.000296132194049128,0.018633456708599,"TNBC_higher"
"LINC00926","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.01684784142976,2.03916362085728,17.9534045045401,0.000297112983094677,0.018633456708599,"ER_Positive_higher"
"SERPINE1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",6.10695537440685,5.1383357609769,17.9472508902472,0.000300445409788628,0.0187416882630179,"TNBC_higher"
"LFNG","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.76393146704552,2.89719667463846,18.1268868833606,0.000302069840313114,0.0187427908896408,"ER_Positive_higher"
"TPM2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.80508270014396,6.40517981902357,18.9363553582497,0.000306913005751285,0.0189425408047023,"TNBC_higher"
"PLEKHF2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.65889777346201,5.9268463926737,19.0235466633172,0.000312038602744056,0.0190216252307382,"ER_Positive_higher"
"TMEM80","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.48051834695789,4.72610783218768,18.9738880078412,0.000313439485556137,0.0190216252307382,"ER_Positive_higher"
"C1orf64","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-4.67932198949521,6.09086297396072,18.7263762012333,0.000313979365320108,0.0190216252307382,"ER_Positive_higher"
"GPRC5A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.14729294693955,7.7629345312181,18.9907918619107,0.000314826167383642,0.0190216252307382,"ER_Positive_higher"
"DCBLD1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.37572861746535,2.47884628975229,18.0914812773008,0.000316347646357756,0.0190216252307382,"TNBC_higher"
"LRRC46","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.43321993918898,2.2684828409345,17.6678581914689,0.00032258158562915,0.0191636199049389,"ER_Positive_higher"
"GHDC","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.2855225514957,3.39257779810739,18.6559992205875,0.000324344930320291,0.0191636199049389,"ER_Positive_higher"
"RP11-347C12.10","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.39912592483302,2.48192681103432,17.7879829029439,0.000326443914219949,0.0191636199049389,"ER_Positive_higher"
"RTN4IP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.96029437106397,3.92117279445649,18.4819474541047,0.000327601448227148,0.0191636199049389,"TNBC_higher"
"RP11-458J1.1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.08753485339179,1.44554377482817,17.2747947428808,0.000327775145496804,0.0191636199049389,"ER_Positive_higher"
"ARRB2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.59405558221453,3.9687858731798,18.7353337763727,0.000328566136389865,0.0191636199049389,"TNBC_higher"
"CDCA3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.41816622109419,1.43999837144367,17.2989540641575,0.000337316783806314,0.0195619815588086,"TNBC_higher"
"PKM","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.85844744905382,9.02318984767738,18.7110230767322,0.000338750130722619,0.0195619815588086,"TNBC_higher"
"COA7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.60667554279414,3.34930062309324,18.4575868869626,0.00034199880602219,0.0195825451017864,"TNBC_higher"
"DUSP22","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.67777180576005,4.19842051338714,18.6037114104247,0.000342463712024383,0.0195825451017864,"TNBC_higher"
"SCAMP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.27207360583884,5.10810700905991,18.6044331325115,0.000348211518007746,0.0196367973812577,"ER_Positive_higher"
"SLC19A2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.24851029726851,5.29735006741759,18.5752259521879,0.000348462671060467,0.0196367973812577,"ER_Positive_higher"
"TLE4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.28888147047151,3.01902924448666,18.1082059784418,0.000350177859920129,0.019637804211778,"TNBC_higher"
"RP11-496I9.1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.52803840576638,1.77508891137155,16.946565888708,0.000352048696668635,0.019637804211778,"ER_Positive_higher"
"CORO1A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.07923600010496,3.67707523879589,18.0722951426842,0.000354940139072201,0.019637804211778,"TNBC_higher"
"FAM174A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.84496073817706,6.26059942823216,18.5393513794569,0.000355214461096027,0.019637804211778,"ER_Positive_higher"
"MMEL1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.20977630127046,4.52443442370927,18.399414022417,0.000357990021821755,0.0196978943610885,"ER_Positive_higher"
"RP11-983P16.4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.88503284193684,4.31802399592892,18.3859973476621,0.000360015985908947,0.0197163684301778,"ER_Positive_higher"
"CDK6","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.72554920206384,3.93577892648953,17.7944572132625,0.00036789571669635,0.0200010734671917,"TNBC_higher"
"NOB1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.61605482798292,5.10498420978938,18.3912148836452,0.000368643874448882,0.0200010734671917,"TNBC_higher"
"BIRC5","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.13700070368002,3.41051859238327,17.6414068859009,0.00038225533142621,0.0205848836950572,"TNBC_higher"
"GNMT","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.34094328530498,2.63086863646221,16.9767058189425,0.00038293354151971,0.0205848836950572,"ER_Positive_higher"
"CTPS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.08783196881541,3.70062061745892,17.951246028866,0.000394257601477983,0.0210963987212875,"TNBC_higher"
"NASP","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.3607327375478,6.03476795152159,18.1260727883118,0.000397481857941964,0.021111700777103,"TNBC_higher"
"SGK1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.92079519653662,4.45999485406514,17.9419388899377,0.000398163237973653,0.021111700777103,"TNBC_higher"
"IFI16","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.84179855370955,4.13631731911,17.8265112731172,0.000404863800527185,0.0213698472088218,"TNBC_higher"
"RIOK3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.30268272479571,5.43899926954634,17.98889119862,0.00041245523950329,0.0216724791387652,"TNBC_higher"
"ZNF703","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.76501693367536,6.13164847960578,17.742066374631,0.000439397970272716,0.0229846516736827,"ER_Positive_higher"
"CALD1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.6917457470935,6.33365490146026,17.6942856994018,0.000443105997526055,0.022986667535284,"TNBC_higher"
"LMO4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.51158472534808,6.06981045322017,17.7169778928285,0.000443708645854813,0.022986667535284,"TNBC_higher"
"IFNAR2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.59730554005445,3.62976400891676,17.5732749522393,0.000445348209427705,0.022986667535284,"TNBC_higher"
"RNF139-AS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.78662751090525,3.2741156973798,17.3308625698663,0.000452221486935434,0.0232386063660874,"ER_Positive_higher"
"IFT140","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.88476582447938,3.29903506751011,17.2564902656707,0.000460052912719264,0.0233922041407417,"ER_Positive_higher"
"SH3BP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.30648054589646,3.4939844458406,16.978015278251,0.000460463775671116,0.0233922041407417,"TNBC_higher"
"LAPTM5","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.22552628048534,3.948002806268,17.2177982753121,0.000461226485415395,0.0233922041407417,"TNBC_higher"
"STK32C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.68697404985945,3.98879042745218,17.4444938250098,0.000467597309635653,0.0234724736621055,"TNBC_higher"
"UCK2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.64765836054267,5.07111513974426,17.5184727350303,0.000467979747451626,0.0234724736621055,"TNBC_higher"
"KLHL7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.08629141355435,4.24746779037947,17.4901569899072,0.000468919649097295,0.0234724736621055,"TNBC_higher"
"ALOX15B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-4.60963064416271,3.24057736198677,16.1742986467242,0.000473364803348332,0.0234724736621055,"ER_Positive_higher"
"AKR1B1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",5.52589922056379,5.13821551364722,16.6379931273735,0.000478470448991169,0.0234724736621055,"TNBC_higher"
"SMIM14","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.64416195319412,7.70019921122737,17.4342579056197,0.000480422844423998,0.0234724736621055,"ER_Positive_higher"
"STK17A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.45062900148315,5.28094308881108,17.3661975921108,0.000486028093332428,0.0234724736621055,"TNBC_higher"
"SLC46A1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.32662616332998,2.35154723243545,16.3970399678506,0.000487392851898809,0.0234724736621055,"ER_Positive_higher"
"GTPBP8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.07967763824091,3.56735704218842,17.2803979878191,0.000487454368975521,0.0234724736621055,"TNBC_higher"
"GYG1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.84296129058097,6.03234588702078,17.3822408142959,0.000487538171689863,0.0234724736621055,"TNBC_higher"
"NUTF2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.20505382087109,6.88558924212887,17.3745153988166,0.000488556003341523,0.0234724736621055,"TNBC_higher"
"DUSP15","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.10252820339328,2.7969686043047,16.3010287619427,0.000492511337157411,0.0234724736621055,"ER_Positive_higher"
"PRKD3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.94164536224942,2.73788852314522,16.8698770397819,0.000493667099299493,0.0234724736621055,"TNBC_higher"
"MCM7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.87508980610509,5.40761456961417,17.3264996573309,0.000494219372824269,0.0234724736621055,"TNBC_higher"
"HDAC11","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.4787426113199,3.9679064498412,17.2339433599337,0.000494262216594842,0.0234724736621055,"ER_Positive_higher"
"AK4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.34857514999889,5.13523107885704,17.3235997744651,0.000495004588159277,0.0234724736621055,"TNBC_higher"
"PCAT18","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.63776043980612,3.06388202195079,16.1874133144498,0.000499749977846629,0.0235881495592284,"ER_Positive_higher"
"PLTP","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.1193342967243,4.5728241499061,16.8432483824383,0.000501488306102756,0.0235881495592284,"TNBC_higher"
"PGD","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.10606981851306,6.52574215102725,17.2478159406357,0.000506148687534082,0.0235925589852128,"TNBC_higher"
"LPIN1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.16315273215301,4.45323583230161,17.1577319942256,0.000509011074583705,0.0235925589852128,"TNBC_higher"
"COG2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.11613873857271,4.27113211576479,17.1839394546223,0.000509256484289183,0.0235925589852128,"ER_Positive_higher"
"TMEM39B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.05356661831132,3.83323101331731,17.0761813470087,0.000509672084378365,0.0235925589852128,"TNBC_higher"
"DEFB1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",5.09122483050659,6.02735378872652,16.93725600229,0.000513267794574229,0.023656123993525,"TNBC_higher"
"ACAP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.9582705082669,2.60951409942019,16.6725745031054,0.000515101199687557,0.023656123993525,"TNBC_higher"
"ADSSL1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.64712227560213,3.15452891679569,16.6588158539619,0.000519676615523485,0.0237726577258096,"TNBC_higher"
"SLC4A8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.81336530563744,2.9598459643276,16.259009755343,0.000530457530033275,0.024056090190597,"ER_Positive_higher"
"FAS","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.86549813160271,3.51898553620799,16.6765933957869,0.000530896711742048,0.024056090190597,"TNBC_higher"
"HLA-B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.15192060895205,9.87408999515331,17.0608005241098,0.000532734772287728,0.024056090190597,"TNBC_higher"
"SOD2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.25481821032959,7.49766776748896,17.0548844679402,0.000534121505303441,0.024056090190597,"TNBC_higher"
"GPNMB","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.94382647322549,3.41352360187885,16.1351688706705,0.000539413548818285,0.0242009963344819,"TNBC_higher"
"TEAD4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.21647769076732,4.11973261710218,16.8843729411201,0.000542428887111223,0.0242430381921549,"TNBC_higher"
"LRTOMT","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.35953781530108,3.92370867648572,16.8182592665064,0.000556451331743351,0.024756379097945,"ER_Positive_higher"
"TPRG1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.1088356392027,3.70740876587246,16.3532944375883,0.000558159254415734,0.024756379097945,"ER_Positive_higher"
"ABCB8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.30071454835498,4.1866753386153,16.785924146152,0.000567326913925421,0.0249800322938287,"ER_Positive_higher"
"GALNS","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.4126120597701,3.34781823288248,16.6726415527013,0.000568629857300122,0.0249800322938287,"TNBC_higher"
"HMGA1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.74906132421,8.15175008958441,16.8119362575093,0.000571983043383608,0.0249800322938287,"TNBC_higher"
"CEP57","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.77733149339197,5.45583678391254,16.745780258849,0.000582354738371522,0.0249800322938287,"TNBC_higher"
"CSK","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.31153617416351,3.49958971286427,16.6149928935084,0.000584526532965576,0.0249800322938287,"TNBC_higher"
"TRIM69","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.31936259433422,4.1215901238399,16.6841431678834,0.000585711961709596,0.0249800322938287,"TNBC_higher"
"C1S","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.35267652885028,4.68353026387067,16.269746615125,0.000586652467668478,0.0249800322938287,"TNBC_higher"
"C5orf49","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.77001536247975,3.14150351385268,16.0551349889244,0.000587016163866525,0.0249800322938287,"ER_Positive_higher"
"ITGB1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.32000708010604,7.11060481031827,16.7183726602585,0.000587428001131857,0.0249800322938287,"TNBC_higher"
"TOB1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.22130390675785,8.18217234069017,16.7094107594432,0.000588809024901585,0.0249800322938287,"ER_Positive_higher"
"GFRA1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-4.36975436861144,5.89058587170199,16.5143589431434,0.00058930613409069,0.0249800322938287,"ER_Positive_higher"
"BMP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.8715571021564,1.47191821346228,15.5456965114183,0.000589808407904028,0.0249800322938287,"TNBC_higher"
"NPNT","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.39159855880134,4.33874126478409,16.5235667765159,0.000595391937316417,0.0249800322938287,"ER_Positive_higher"
"SYTL4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.57235426427364,3.57619870696939,16.2524263565594,0.000597898731611892,0.0249800322938287,"ER_Positive_higher"
"DHRS13","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.46691470244009,3.25940697402736,16.4137339781193,0.000598476142840001,0.0249800322938287,"ER_Positive_higher"
"RET","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.46648959720183,2.67016791536502,15.8490857209657,0.000601087864392217,0.0249800322938287,"ER_Positive_higher"
"LYSMD3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.2394952932867,3.63501691744548,16.5017068361173,0.000603378310718669,0.0249800322938287,"ER_Positive_higher"
"ODF2L","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.39948633037778,5.86239438135555,16.6178922489985,0.000604864756970359,0.0249800322938287,"TNBC_higher"
"CENPF","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.68568702248273,3.47622933984027,16.4476362393746,0.0006055281771648,0.0249800322938287,"TNBC_higher"
"FAAH","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.0280343279313,4.52994312318211,16.5360674781821,0.000606030787754266,0.0249800322938287,"ER_Positive_higher"
"ST3GAL4-AS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.84535884899978,3.22472022045363,16.3337943520317,0.000611122113483401,0.0251011952598024,"TNBC_higher"
"ARID5B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.33611023271026,5.96442286202438,16.5331304968744,0.000619697637033459,0.0251525982674319,"TNBC_higher"
"RARA","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.66504790642668,5.40569332017702,16.5235577165108,0.000619769772625089,0.0251525982674319,"ER_Positive_higher"
"GLUL","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.78796950660172,9.2035413884618,16.523284780029,0.000620497714256677,0.0251525982674319,"ER_Positive_higher"
"SAR1B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.33338636047892,6.37518630688964,16.5260369817541,0.000620998568454385,0.0251525982674319,"ER_Positive_higher"
